1 Nephi
1	4	1	4
1	5	1	5
1	6	1	6
1	7	1	7
1	8	1	8
1	9	1	9
1	10	1	10
1	11	1	10	11
1	12	1	12
1	13	1	13
1	14	1	14
1	15	1	15
1	16	1	16
1	17	1	17
1	18	1	18
1	19	1	19	20
2	1	2	1
2	2	2	2
2	3	2	3
2	4	2	4
2	5	2	5
2	6	2	6
2	7	2	7
2	8	2	8
2	9	2	9	10
2	10	2	11
2	11	2	12	13
2	12	2	14
2	13	2	15	16
2	14	2	17	18
2	15	2	19
2	16	2	20	21
2	17	2	22
2	18	2	23
2	19	2	24
2	20	2	25
2	21	2	26	28
2	22	2	29	30
2	23	2	31	32
2	24	2	33
2	25	2	34
2	26	2	35
2	27	2	36
2	28	2	36	37
2	29	2	38
2	30	2	39
2	31	2	40
2	32	2	41
2	33	2	42	43
2	34	2	44
2	35	2	45	47
3	1	2	48	49
3	2	2	50
3	3	2	51	52
3	4	2	53
3	5	2	54	55
3	6	2	56
3	7	2	57	58
3	8	2	59
3	9	2	60	61
3	10	2	62	63
3	11	2	64	65
3	12	2	66
3	13	2	67	68
3	14	2	69	70
4	1	3	1
4	2	3	2
4	3	3	3
4	4	3	4
4	5	3	5	6
4	6	3	7
4	7	3	8
4	8	3	9	11
4	9	3	12	13
4	10	3	14	15
4	11	3	16	17
4	12	3	18
4	13	3	18	21
4	14	3	22	25
4	15	3	26
4	16	3	27
4	17	3	28
4	18	3	29
5	1	3	30
5	2	3	30
5	3	3	31
5	4	3	32
5	5	3	33
5	6	3	34
5	7	3	35	36
5	8	3	37	39
5	9	3	40	41
5	10	3	42
5	11	3	43	44
5	12	3	45
5	13	3	46	47
5	14	3	48
5	15	3	49
5	16	3	50	51
5	17	3	52	53
5	18	3	54	57
5	19	3	58
5	20	3	59	62
5	21	3	63
5	22	3	64
5	23	3	65	66
5	24	3	67
5	25	3	68
5	26	3	69
5	27	3	70
5	28	3	71
5	29	3	72	73
5	30	3	74
5	31	3	75	76
5	32	3	77	78
5	33	3	79
5	34	3	80
5	35	3	81
5	36	3	82
5	37	3	83	84
5	38	3	85
5	39	3	86	87
5	40	3	88
5	41	3	89
5	42	3	90	92
5	43	3	93
5	44	3	94
5	45	3	95	96
5	46	3	97	99
5	47	3	100	104
5	48	3	105	108
5	49	3	109
5	50	3	110
5	51	3	111
5	52	3	112	113
5	53	3	114
5	54	3	115	117
5	55	3	118
5	56	3	119
5	57	3	120
5	58	3	121
5	59	3	122
5	60	3	123	124
5	61	3	125
5	62	3	126
5	63	3	127
5	64	3	128	129
5	65	3	130	131
5	66	3	132
5	67	3	133
5	68	3	133	134
5	69	3	135
5	70	3	136
5	71	3	137	139
5	72	3	140
5	73	3	141	142
5	74	3	143	144
5	75	3	145	147
5	76	3	148	150
5	77	3	151	153
6	1	4	1	2
6	2	4	3
6	3	4	4	5
6	4	4	6	7
6	5	4	8	9
6	6	4	10
6	7	4	11
6	8	4	12	13
6	9	4	14
6	10	4	15
6	11	4	16
6	12	4	17
6	13	4	18
7	1	5	1
7	2	5	2	3
7	3	5	4	5
7	4	5	6
